Date,Open,High,Low,Close,Adj Close,Volume
2003-06-17,8944.349609,9062.379883,8944.349609,9033.000000,9033.000000,77800000
2003-06-18,9089.700195,9188.950195,9081.309570,9092.969727,9092.969727,75000000
2003-06-19,9118.179688,9140.759766,9001.950195,9110.509766,9110.509766,69700000
2003-06-20,9034.120117,9122.900391,9032.290039,9120.389648,9120.389648,81400000
2003-06-23,9112.559570,9172.530273,9074.370117,9137.139648,9137.139648,95200000
2003-06-24,9060.429688,9074.660156,8895.820313,8919.259766,8919.259766,74900000
2003-06-25,8899.809570,8977.690430,8899.809570,8932.259766,8932.259766,73700000
2003-06-26,8931.419922,8941.459961,8846.750000,8923.410156,8923.410156,68500000
2003-06-27,9014.589844,9132.950195,9014.589844,9104.059570,9104.059570,91900000
2003-06-30,9119.589844,9140.709961,9076.620117,9083.110352,9083.110352,97400000
2003-07-01,9097.610352,9285.530273,9078.740234,9278.490234,9278.490234,107300000
2003-07-02,9353.769531,9592.240234,9353.769531,9592.240234,9592.240234,126000000
2003-07-03,9702.690430,9896.639648,9503.139648,9624.799805,9624.799805,145800000
2003-07-04,9530.570313,9637.660156,9483.009766,9547.730469,9547.730469,78800000
2003-07-07,9589.190430,9839.900391,9589.190430,9795.160156,9795.160156,97200000
2003-07-08,9899.870117,10027.599609,9856.040039,9898.719727,9898.719727,117700000
2003-07-09,9894.790039,9990.950195,9813.290039,9990.950195,9990.950195,89100000
2003-07-10,9959.419922,10070.110352,9926.040039,9955.620117,9955.620117,101000000
2003-07-11,9849.150391,9851.679688,9600.959961,9635.349609,9635.349609,95400000
2003-07-14,9713.959961,9798.440430,9660.540039,9755.629883,9755.629883,64700000
2003-07-15,9839.209961,9909.650391,9741.389648,9751.000000,9751.000000,82100000
2003-07-16,9806.570313,9823.589844,9639.309570,9735.969727,9735.969727,69100000
2003-07-17,9659.299805,9659.299805,9495.990234,9498.860352,9498.860352,67900000
2003-07-18,9468.120117,9591.620117,9460.280273,9527.730469,9527.730469,66900000
2003-07-21,null,null,null,null,null,null
2003-07-22,9501.589844,9541.049805,9406.490234,9485.969727,9485.969727,56000000
2003-07-23,9574.549805,9631.259766,9565.679688,9615.339844,9615.339844,88000000
2003-07-24,9635.059570,9718.379883,9606.099609,9671.000000,9671.000000,75300000
2003-07-25,9652.440430,9692.400391,9569.870117,9648.009766,9648.009766,69300000
2003-07-28,9750.200195,9846.190430,9737.150391,9839.910156,9839.910156,67500000
2003-07-29,9895.709961,9932.179688,9822.719727,9834.309570,9834.309570,76400000
2003-07-30,9811.599609,9821.280273,9632.660156,9632.660156,9632.660156,79300000
2003-07-31,9616.330078,9646.209961,9507.389648,9563.209961,9563.209961,73400000
2003-08-01,9646.660156,9652.190430,9520.139648,9611.669922,9611.669922,80600000
2003-08-04,9538.940430,9538.940430,9452.790039,9452.790039,9452.790039,60900000
2003-08-05,9456.820313,9459.160156,9304.709961,9382.580078,9382.580078,78000000
2003-08-06,9296.650391,9375.429688,9287.389648,9323.910156,9323.910156,68200000
2003-08-07,9324.580078,9334.559570,9224.049805,9265.559570,9265.559570,64600000
2003-08-08,9256.690430,9367.639648,9251.730469,9327.530273,9327.530273,74000000
2003-08-11,9349.049805,9498.150391,9332.469727,9487.799805,9487.799805,50100000
2003-08-12,9547.580078,9620.209961,9517.139648,9564.809570,9564.809570,60500000
2003-08-13,9637.929688,9762.160156,9637.929688,9752.750000,9752.750000,78500000
2003-08-14,9730.629883,9924.690430,9678.990234,9913.469727,9913.469727,94700000
2003-08-15,9945.299805,10038.089844,9854.269531,9863.469727,9863.469727,95500000
2003-08-18,9933.549805,10048.919922,9933.549805,10032.969727,10032.969727,85100000
2003-08-19,10143.309570,10241.940430,10131.209961,10174.099609,10174.099609,117800000
2003-08-20,10201.209961,10334.290039,10164.419922,10292.059570,10292.059570,107500000
2003-08-21,10245.959961,10377.389648,10202.719727,10362.690430,10362.690430,108500000
2003-08-22,10374.219727,10378.129883,10262.269531,10281.169922,10281.169922,90600000
2003-08-25,10264.610352,10331.269531,10205.250000,10276.639648,10276.639648,62400000
2003-08-26,10208.559570,10356.759766,10171.169922,10332.570313,10332.570313,86400000
2003-08-27,10349.639648,10415.530273,10272.959961,10308.990234,10308.990234,101500000
2003-08-28,10326.580078,10356.419922,10189.799805,10225.219727,10225.219727,85000000
2003-08-29,10315.259766,10362.849609,10282.509766,10343.549805,10343.549805,85800000
2003-09-01,10399.530273,10670.179688,10381.980469,10670.179688,10670.179688,100400000
2003-09-02,10668.580078,10748.759766,10616.610352,10690.080078,10690.080078,102900000
2003-09-03,10782.099609,10813.589844,10601.480469,10715.690430,10715.690430,93900000
2003-09-04,10751.530273,10783.679688,10646.950195,10646.950195,10646.950195,90600000
2003-09-05,10700.830078,10707.750000,10592.929688,10650.769531,10650.769531,73800000
2003-09-08,10584.360352,10725.540039,10562.780273,10683.759766,10683.759766,61800000
2003-09-09,10766.469727,10927.620117,10765.040039,10922.040039,10922.040039,93300000
2003-09-10,10872.429688,10938.299805,10839.209961,10856.320313,10856.320313,89600000
2003-09-11,10742.490234,10749.009766,10540.280273,10546.330078,10546.330078,71100000
2003-09-12,10656.929688,10751.429688,10613.700195,10712.809570,10712.809570,126200000
2003-09-15,null,null,null,null,null,null
2003-09-16,10786.330078,10887.030273,10758.330078,10887.030273,10887.030273,93000000
2003-09-17,11008.629883,11099.059570,10964.990234,10990.110352,10990.110352,115900000
2003-09-18,10936.530273,11067.620117,10869.690430,11033.320313,11033.320313,87500000
2003-09-19,11123.730469,11160.190430,10938.419922,10938.419922,10938.419922,115500000
2003-09-22,10858.089844,10858.089844,10412.200195,10475.099609,10475.099609,121400000
2003-09-23,null,null,null,null,null,null
2003-09-24,10526.889648,10672.540039,10367.169922,10502.290039,10502.290039,116000000
2003-09-25,10350.030273,10371.690430,10225.480469,10310.040039,10310.040039,84300000
2003-09-26,10217.230469,10366.209961,10213.750000,10318.440430,10318.440430,73700000
2003-09-29,10303.259766,10309.169922,10148.360352,10229.570313,10229.570313,59600000
2003-09-30,10294.750000,10420.759766,10219.049805,10219.049805,10219.049805,59300000
2003-10-01,10232.570313,10361.240234,10173.540039,10361.240234,10361.240234,80700000
2003-10-02,10476.580078,10620.620117,10465.889648,10593.530273,10593.530273,116800000
2003-10-03,10618.080078,10726.919922,10583.509766,10709.290039,10709.290039,114700000
2003-10-06,10813.559570,10905.190430,10719.910156,10740.139648,10740.139648,106500000
2003-10-07,10761.709961,10820.330078,10697.830078,10820.330078,10820.330078,66200000
2003-10-08,10757.620117,10797.799805,10511.419922,10542.200195,10542.200195,75000000
2003-10-09,10550.410156,10598.959961,10485.599609,10531.440430,10531.440430,66300000
2003-10-10,10569.719727,10852.419922,10569.719727,10786.040039,10786.040039,104100000
2003-10-13,null,null,null,null,null,null
2003-10-14,10873.299805,11031.730469,10863.059570,10966.429688,10966.429688,96400000
2003-10-15,10997.610352,10997.610352,10856.419922,10899.950195,10899.950195,107700000
2003-10-16,10917.469727,11025.150391,10831.759766,11025.150391,11025.150391,114100000
2003-10-17,11057.219727,11112.290039,10977.900391,11037.889648,11037.889648,96000000
2003-10-20,10988.480469,11210.940430,10875.269531,11161.709961,11161.709961,109400000
2003-10-21,11234.309570,11238.629883,10996.540039,11031.519531,11031.519531,105800000
2003-10-22,11060.549805,11060.849609,10883.769531,10889.620117,10889.620117,82500000
2003-10-23,10754.009766,10754.009766,10304.290039,10335.160156,10335.160156,97000000
2003-10-24,10402.669922,10480.530273,10186.769531,10335.700195,10335.700195,80100000
2003-10-27,10360.860352,10483.339844,10349.759766,10454.120117,10454.120117,59100000
2003-10-28,10490.290039,10592.049805,10456.849609,10561.009766,10561.009766,61300000
2003-10-29,10653.540039,10791.750000,10653.540039,10739.219727,10739.219727,81800000
2003-10-30,10702.940430,10761.620117,10638.889648,10695.559570,10695.559570,74500000
2003-10-31,10708.040039,10774.110352,10521.400391,10559.589844,10559.589844,64300000
2003-11-03,null,null,null,null,null,null
2003-11-04,10693.660156,10869.349609,10693.660156,10847.969727,10847.969727,78000000
2003-11-05,10816.230469,10837.540039,10668.389648,10837.540039,10837.540039,79500000
2003-11-06,10825.139648,10825.139648,10537.129883,10552.299805,10552.299805,87500000
2003-11-07,10583.120117,10641.500000,10479.250000,10628.980469,10628.980469,67700000
2003-11-10,10592.349609,10617.980469,10481.070313,10504.540039,10504.540039,63800000
2003-11-11,10407.799805,10407.799805,10112.099609,10207.040039,10207.040039,90600000
2003-11-12,10252.570313,10328.910156,10155.639648,10226.219727,10226.219727,69700000
2003-11-13,10345.209961,10431.410156,10277.540039,10337.669922,10337.669922,63900000
2003-11-14,10338.200195,10354.839844,10164.120117,10167.059570,10167.059570,79700000
2003-11-17,10077.879883,10077.879883,9756.500000,9786.830078,9786.830078,75900000
2003-11-18,9790.919922,9906.879883,9678.780273,9897.049805,9897.049805,80500000
2003-11-19,9804.089844,9804.700195,9614.599609,9614.599609,9614.599609,71200000
2003-11-20,9722.070313,9883.889648,9653.759766,9865.700195,9865.700195,74700000
2003-11-21,9804.440430,9888.929688,9758.339844,9852.830078,9852.830078,68600000
2003-11-24,null,null,null,null,null,null
2003-11-25,9976.129883,10064.450195,9959.509766,9960.200195,9960.200195,64300000
2003-11-26,9965.540039,10161.790039,9965.540039,10144.830078,10144.830078,58800000
2003-11-27,10155.280273,10173.599609,10075.230469,10163.379883,10163.379883,51000000
2003-11-28,10144.429688,10144.429688,10033.469727,10100.570313,10100.570313,47700000
2003-12-01,10006.129883,10439.000000,9911.919922,10403.269531,10403.269531,66700000
2003-12-02,10452.639648,10552.349609,10373.950195,10410.150391,10410.150391,68600000
2003-12-03,10412.240234,10485.469727,10326.389648,10326.389648,10326.389648,58300000
2003-12-04,10341.709961,10449.540039,10339.889648,10429.990234,10429.990234,68400000
2003-12-05,10406.469727,10456.780273,10333.639648,10373.459961,10373.459961,57900000
2003-12-08,10281.250000,10293.740234,10013.589844,10045.339844,10045.339844,60200000
2003-12-09,10107.259766,10158.650391,10004.709961,10124.280273,10124.280273,60200000
2003-12-10,10053.169922,10053.169922,9859.000000,9910.559570,9910.559570,60100000
2003-12-11,9972.580078,10088.110352,9951.339844,10075.139648,10075.139648,58900000
2003-12-12,10139.690430,10228.219727,10085.849609,10169.660156,10169.660156,97900000
2003-12-15,10308.339844,10490.769531,10308.339844,10490.769531,10490.769531,76000000
2003-12-16,10352.040039,10352.040039,10222.879883,10271.599609,10271.599609,58300000
2003-12-17,10276.190430,10280.080078,10058.339844,10092.639648,10092.639648,62000000
2003-12-18,10096.799805,10173.679688,10073.259766,10104.000000,10104.000000,57600000
2003-12-19,10215.709961,10305.809570,10213.209961,10284.540039,10284.540039,62200000
2003-12-22,10248.809570,10386.440430,10248.620117,10372.509766,10372.509766,54000000
2003-12-23,null,null,null,null,null,null
2003-12-24,10397.860352,10400.250000,10326.169922,10371.269531,10371.269531,54900000
2003-12-25,10347.750000,10367.679688,10311.599609,10365.349609,10365.349609,44700000
2003-12-26,10367.129883,10417.410156,10336.080078,10417.410156,10417.410156,55400000
2003-12-29,10454.690430,10574.940430,10454.690430,10500.620117,10500.620117,52400000
2003-12-30,10617.620117,10681.280273,10609.580078,10676.639648,10676.639648,39300000
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,null,null,null,null,null,null
2004-01-05,10787.830078,10862.349609,10785.870117,10825.169922,10825.169922,44000000
2004-01-06,10918.480469,10945.299805,10790.599609,10813.990234,10813.990234,76700000
2004-01-07,10835.900391,10852.059570,10710.299805,10757.820313,10757.820313,64900000
2004-01-08,10760.980469,10888.610352,10727.799805,10837.650391,10837.650391,80300000
2004-01-09,10932.339844,11008.559570,10861.280273,10965.049805,10965.049805,95100000
2004-01-12,null,null,null,null,null,null
2004-01-13,10965.610352,10965.610352,10790.410156,10849.679688,10849.679688,80400000
2004-01-14,10797.700195,10883.240234,10730.450195,10863.000000,10863.000000,89200000
2004-01-15,10855.200195,10881.769531,10665.150391,10665.150391,10665.150391,85700000
2004-01-16,10719.190430,10857.200195,10715.250000,10857.200195,10857.200195,72500000
2004-01-19,10937.459961,11044.309570,10916.990234,11036.330078,11036.330078,90500000
2004-01-20,11055.009766,11193.639648,10979.250000,11103.099609,11103.099609,88200000
2004-01-21,11056.139648,11163.620117,11002.389648,11002.389648,11002.389648,83300000
2004-01-22,11060.309570,11115.129883,10997.450195,11000.700195,11000.700195,75400000
2004-01-23,11001.870117,11139.389648,10937.480469,11069.009766,11069.009766,77700000
2004-01-26,11004.440430,11013.370117,10872.790039,10972.599609,10972.599609,74900000
2004-01-27,11049.120117,11075.299805,10916.509766,10928.030273,10928.030273,63200000
2004-01-28,10844.580078,10901.450195,10799.540039,10852.469727,10852.469727,64100000
2004-01-29,10755.370117,10786.209961,10666.549805,10779.440430,10779.440430,67900000
2004-01-30,10761.830078,10838.400391,10729.379883,10783.610352,10783.610352,62200000
2004-02-02,10784.929688,10861.969727,10765.379883,10776.730469,10776.730469,67900000
2004-02-03,10787.320313,10800.780273,10507.929688,10641.919922,10641.919922,80400000
2004-02-04,10614.730469,10627.259766,10418.769531,10447.250000,10447.250000,82200000
2004-02-05,10377.900391,10478.410156,10374.900391,10464.599609,10464.599609,67900000
2004-02-06,10484.429688,10502.349609,10399.400391,10460.919922,10460.919922,57600000
2004-02-09,10533.400391,10595.940430,10359.169922,10402.610352,10402.610352,67300000
2004-02-10,10418.179688,10460.400391,10299.429688,10365.400391,10365.400391,61300000
2004-02-11,null,null,null,null,null,null
2004-02-12,10450.370117,10557.009766,10449.700195,10459.259766,10459.259766,69900000
2004-02-13,10436.690430,10572.620117,10413.059570,10557.690430,10557.690430,70300000
